sales_date,price,type,bedrooms
2021-12-11 0:00,695000,house,3
2021-12-11 0:00,746000,house,4
2021-12-11 0:00,762000,house,3
2021-12-11 0:00,830000,house,4
2021-12-11 0:00,845000,house,4
2021-12-11 0:00,925000,house,4
2021-12-11 0:00,1322500,house,4
2021-12-11 0:00,1415000,house,4
2021-12-12 0:00,425000,house,3
2021-12-12 0:00,430000,house,3
2021-12-12 0:00,496500,house,3
2021-12-12 0:00,500000,house,3
2021-12-12 0:00,550000,house,3
2021-12-12 0:00,560000,house,4
2021-12-12 0:00,567000,house,3
2021-12-12 0:00,580000,house,3
2021-12-12 0:00,616000,house,3
2021-12-12 0:00,625000,house,3
2021-12-12 0:00,728000,house,4
2021-12-12 0:00,752000,house,4
2021-12-12 0:00,790000,house,4
2021-12-12 0:00,902000,house,4
2021-12-12 0:00,960000,house,5
2021-12-13 0:00,445000,house,3
2021-12-13 0:00,515000,house,3
2021-12-13 0:00,540000,house,3
2021-12-13 0:00,545000,house,4
2021-12-13 0:00,557000,house,3
2021-12-13 0:00,610000,house,4
2021-12-13 0:00,615000,house,3
2021-12-13 0:00,660000,house,3
2021-12-13 0:00,665000,house,4
2021-12-13 0:00,715000,house,3
2021-12-13 0:00,825000,house,4
2021-12-13 0:00,890000,house,4
2021-12-13 0:00,940000,house,4
2021-12-13 0:00,1000000,house,4
2021-12-14 0:00,380000,house,2
2021-12-14 0:00,467000,house,3
2021-12-14 0:00,550000,house,3
2021-12-14 0:00,582000,house,4
2021-12-14 0:00,600000,house,3
2021-12-14 0:00,800000,house,4
2021-12-14 0:00,880000,house,3
2021-12-14 0:00,910000,house,3
2021-12-14 0:00,1035000,house,4
2021-12-14 0:00,1075000,house,5
2021-12-15 0:00,310000,house,3
2021-12-15 0:00,385000,house,2
2021-12-15 0:00,475000,house,3
2021-12-15 0:00,482500,house,3
2021-12-15 0:00,585000,house,4
2021-12-15 0:00,618000,house,3
2021-12-15 0:00,678000,house,4
2021-12-15 0:00,728650,house,3
2021-12-15 0:00,749000,house,4
2021-12-15 0:00,850000,house,3
2021-12-15 0:00,925000,house,5
2021-12-15 0:00,1202500,house,3
2021-12-16 0:00,527500,house,4
2021-12-16 0:00,533000,house,3
2021-12-16 0:00,582500,house,3
2021-12-16 0:00,591000,house,3
2021-12-16 0:00,595000,house,4
2021-12-16 0:00,600000,house,3
2021-12-16 0:00,600000,house,4
2021-12-16 0:00,610000,house,3
2021-12-16 0:00,660000,house,4
2021-12-16 0:00,689000,house,3
2021-12-16 0:00,707500,house,3
2021-12-16 0:00,767000,house,3
2021-12-16 0:00,780000,house,4
2021-12-16 0:00,790000,house,4
2021-12-16 0:00,821000,house,3
2021-12-16 0:00,865000,house,3
2021-12-16 0:00,937000,house,4
2021-12-16 0:00,977500,house,4
2021-12-16 0:00,1000000,house,5
2021-12-16 0:00,1085000,house,5
2021-12-16 0:00,1305000,house,5
2021-12-16 0:00,1840000,house,5
2021-12-16 0:00,2125000,house,5
2021-12-16 0:00,2925000,house,4
2021-12-17 0:00,520000,house,3
2021-12-17 0:00,710000,house,4
2021-12-18 0:00,375000,house,3
2021-12-18 0:00,420000,house,3
2021-12-18 0:00,514000,house,3
2021-12-18 0:00,515000,house,3
2021-12-18 0:00,650000,house,4
2021-12-18 0:00,705000,house,3
2021-12-18 0:00,865000,house,3
2021-12-18 0:00,965000,house,4
2021-12-18 0:00,1050000,house,3
2021-12-18 0:00,1290000,house,5
2021-12-18 0:00,1430000,house,3
2021-12-19 0:00,385000,house,3
2021-12-19 0:00,475100,house,3
2021-12-19 0:00,490000,house,3
2021-12-19 0:00,547500,house,3
2021-12-19 0:00,575000,house,3
2021-12-19 0:00,668000,house,3
2021-12-19 0:00,720000,house,4
2021-12-19 0:00,870000,house,4
2021-12-19 0:00,887000,house,4
2021-12-19 0:00,919000,house,4
2021-12-19 0:00,959000,house,5
2021-12-19 0:00,995000,house,4
2021-12-19 0:00,1850000,house,5
2021-12-20 0:00,455000,house,3
2021-12-20 0:00,478000,house,3
2021-12-20 0:00,490000,house,3
2021-12-20 0:00,515000,house,3
2021-12-20 0:00,545000,house,3
2021-12-20 0:00,560000,house,3
2021-12-20 0:00,575000,house,3
2021-12-20 0:00,585000,house,2
2021-12-20 0:00,605100,house,3
2021-12-20 0:00,640000,house,4
2021-12-20 0:00,685000,house,4
2021-12-20 0:00,695000,house,3
2021-12-20 0:00,735000,house,4
2021-12-20 0:00,740000,house,4
2021-12-20 0:00,750000,house,5
2021-12-20 0:00,765000,house,4
2021-12-20 0:00,785000,house,4
2021-12-20 0:00,800000,house,3
2021-12-20 0:00,856000,house,5
2021-12-20 0:00,875000,house,5
2021-12-20 0:00,1675000,house,4
2021-12-20 0:00,3050000,house,2
2021-12-21 0:00,410000,house,3
2021-12-21 0:00,415000,house,3
2021-12-21 0:00,431000,house,3
2021-12-21 0:00,470000,house,3
2021-12-21 0:00,472500,house,3
2021-12-21 0:00,475000,house,3
2021-12-21 0:00,506000,house,3
2021-12-21 0:00,559000,house,3
2021-12-21 0:00,588888,house,4
2021-12-21 0:00,610000,house,4
2021-12-21 0:00,652000,house,4
2021-12-21 0:00,680000,house,4
2021-12-21 0:00,680000,house,3
2021-12-21 0:00,700000,house,4
2021-12-21 0:00,718500,house,4
2021-12-21 0:00,757000,house,4
2021-12-21 0:00,775000,house,4
2021-12-21 0:00,785000,house,4
2021-12-21 0:00,806000,house,4
2021-12-21 0:00,812000,house,4
2021-12-21 0:00,820000,house,3
2021-12-21 0:00,865000,house,5
2021-12-21 0:00,945000,house,4
2021-12-21 0:00,1027500,house,3
2021-12-21 0:00,1075000,house,3
2021-12-21 0:00,1196000,house,5
2021-12-22 0:00,417000,house,3
2021-12-22 0:00,450000,house,3
2021-12-22 0:00,483000,house,3
2021-12-22 0:00,500000,house,3
2021-12-22 0:00,536000,house,3
2021-12-22 0:00,556000,house,3
2021-12-22 0:00,570000,house,3
2021-12-22 0:00,622000,house,4
2021-12-22 0:00,637500,house,3
2021-12-22 0:00,640000,house,3
2021-12-22 0:00,696000,house,4
2021-12-22 0:00,705000,house,4
2021-12-22 0:00,735000,house,4
2021-12-22 0:00,750000,house,4
2021-12-22 0:00,760000,house,4
2021-12-22 0:00,883500,house,4
2021-12-22 0:00,1000000,house,5
2021-12-22 0:00,1450000,house,5
2021-12-23 0:00,565000,house,3
2021-12-28 0:00,520000,house,3
2021-12-29 0:00,590000,house,3
2022-01-03 0:00,1200000,house,4
2022-01-05 0:00,850000,house,4
2022-01-05 0:00,980000,house,5
2022-01-08 0:00,330000,house,2
2022-01-08 0:00,485000,house,3
2022-01-08 0:00,488255,house,3
2022-01-08 0:00,495000,house,2
2022-01-08 0:00,545000,house,4
2022-01-08 0:00,660000,house,3
2022-01-08 0:00,775000,house,3
2022-01-08 0:00,820000,house,4
2022-01-08 0:00,850000,house,4
2022-01-09 0:00,510000,house,3
2022-01-09 0:00,527500,house,3
2022-01-09 0:00,1020000,house,4
2022-01-10 0:00,550000,house,3
2022-01-10 0:00,560000,house,3
2022-01-10 0:00,630000,house,3
2022-01-10 0:00,640000,house,4
2022-01-10 0:00,645000,house,4
2022-01-10 0:00,695000,house,4
2022-01-12 0:00,405000,house,2
2022-01-12 0:00,790000,house,4
2022-01-13 0:00,765500,house,4
2022-01-15 0:00,485000,house,3
2022-01-15 0:00,543500,house,3
2022-01-15 0:00,605000,house,3
2022-01-15 0:00,610000,house,3
2022-01-15 0:00,870000,house,4
2022-01-15 0:00,937000,house,5
2022-01-16 0:00,1000000,house,4
2022-01-16 0:00,1010000,house,4
2022-01-17 0:00,388000,house,2
2022-01-17 0:00,407500,house,2
2022-01-17 0:00,612500,house,4
2022-01-17 0:00,650000,house,3
2022-01-17 0:00,655000,house,3
2022-01-17 0:00,660000,house,4
2022-01-17 0:00,730000,house,5
2022-01-17 0:00,770000,house,4
2022-01-17 0:00,995000,house,4
2022-01-18 0:00,425000,house,3
2022-01-18 0:00,480000,house,3
2022-01-18 0:00,575000,house,4
2022-01-18 0:00,605000,house,3
2022-01-18 0:00,1570000,house,5
2022-01-19 0:00,605000,house,4
2022-01-19 0:00,631000,house,3
2022-01-19 0:00,650000,house,4
2022-01-19 0:00,672000,house,4
2022-01-19 0:00,715000,house,3
2022-01-19 0:00,807000,house,4
2022-01-20 0:00,960000,house,4
2022-01-22 0:00,627000,house,4
2022-01-22 0:00,645000,house,4
2022-01-22 0:00,646000,house,4
2022-01-23 0:00,440000,house,3
2022-01-23 0:00,530000,house,3
2022-01-23 0:00,595000,house,4
2022-01-23 0:00,840000,house,4
2022-01-24 0:00,440000,house,3
2022-01-24 0:00,499000,house,3
2022-01-24 0:00,555000,house,4
2022-01-24 0:00,570000,house,3
2022-01-24 0:00,587000,house,4
2022-01-24 0:00,640000,house,3
2022-01-24 0:00,645000,house,4
2022-01-24 0:00,656000,house,3
2022-01-24 0:00,671000,house,4
2022-01-24 0:00,675000,house,4
2022-01-24 0:00,730000,house,4
2022-01-24 0:00,777000,house,4
2022-01-24 0:00,941000,house,5
2022-01-24 0:00,980000,house,4
2022-01-24 0:00,1085000,house,3
2022-01-24 0:00,1452500,house,5
2022-01-25 0:00,440000,house,3
2022-01-25 0:00,538000,house,3
2022-01-25 0:00,545000,house,3
2022-01-25 0:00,590000,house,4
2022-01-25 0:00,630000,house,3
2022-01-25 0:00,726000,house,4
2022-01-25 0:00,740000,house,3
2022-01-25 0:00,740000,house,4
2022-01-25 0:00,860000,house,4
2022-01-26 0:00,2600000,house,4
2022-01-27 0:00,418500,house,3
2022-01-27 0:00,687000,house,4
2022-01-29 0:00,435000,house,4
2022-01-29 0:00,555000,house,3
2022-01-29 0:00,585000,house,3
2022-01-29 0:00,800000,house,3
2022-01-29 0:00,815000,house,5
2022-01-29 0:00,943000,house,4
2022-01-29 0:00,970000,house,4
2022-01-30 0:00,445000,house,3
2022-01-30 0:00,475000,house,2
2022-01-30 0:00,575000,house,3
2022-01-30 0:00,630000,house,4
2022-01-30 0:00,640000,house,4
2022-01-30 0:00,779000,house,3
2022-01-30 0:00,785000,house,3
2022-01-31 0:00,535000,house,3
2022-01-31 0:00,561000,house,4
2022-01-31 0:00,645000,house,4
2022-01-31 0:00,710000,house,3
2022-02-01 0:00,300000,house,1
2022-02-01 0:00,495000,house,3
2022-02-01 0:00,510000,house,3
2022-02-01 0:00,540000,house,3
2022-02-01 0:00,635000,house,4
2022-02-01 0:00,690000,house,4
2022-02-01 0:00,698000,house,5
2022-02-01 0:00,900000,house,5
2022-02-01 0:00,1175000,house,4
2022-02-01 0:00,1260000,house,4
2022-02-02 0:00,448000,house,3
2022-02-02 0:00,465500,house,3
2022-02-02 0:00,500000,house,3
2022-02-02 0:00,510000,house,3
2022-02-02 0:00,585000,house,2
2022-02-02 0:00,675000,house,4
2022-02-02 0:00,724000,house,4
2022-02-02 0:00,770000,house,4
2022-02-02 0:00,1160000,house,3
2022-02-03 0:00,462500,house,3
2022-02-03 0:00,596000,house,4
2022-02-03 0:00,622000,house,3
2022-02-03 0:00,645000,house,4
2022-02-03 0:00,720000,house,4
2022-02-03 0:00,730000,house,4
2022-02-03 0:00,800000,house,4
2022-02-03 0:00,816000,house,4
2022-02-03 0:00,820000,house,4
2022-02-03 0:00,832500,house,4
2022-02-03 0:00,835000,house,5
2022-02-03 0:00,850000,house,3
2022-02-03 0:00,1759000,house,4
2022-02-05 0:00,148000,house,1
2022-02-05 0:00,352000,house,3
2022-02-05 0:00,480000,house,2
2022-02-05 0:00,520000,house,3
2022-02-05 0:00,526000,house,3
2022-02-05 0:00,550000,house,3
2022-02-05 0:00,557000,house,3
2022-02-05 0:00,678000,house,3
2022-02-05 0:00,715000,house,4
2022-02-05 0:00,742500,house,4
2022-02-05 0:00,770000,house,4
2022-02-05 0:00,1300000,house,4
2022-02-06 0:00,440000,house,3
2022-02-06 0:00,500000,house,3
2022-02-06 0:00,540000,house,3
2022-02-06 0:00,630000,house,3
2022-02-06 0:00,660000,house,4
2022-02-07 0:00,405000,house,3
2022-02-07 0:00,435000,house,3
2022-02-07 0:00,510000,house,3
2022-02-07 0:00,518000,house,3
2022-02-07 0:00,525000,house,3
2022-02-07 0:00,552000,house,3
2022-02-07 0:00,570000,house,4
2022-02-07 0:00,635000,house,4
2022-02-07 0:00,643000,house,4
2022-02-07 0:00,668000,house,4
2022-02-07 0:00,735000,house,3
2022-02-07 0:00,845000,house,3
2022-02-07 0:00,905000,house,5
2022-02-07 0:00,920000,house,5
2022-02-08 0:00,386000,house,3
2022-02-08 0:00,602000,house,4
2022-02-08 0:00,607000,house,3
2022-02-08 0:00,610000,house,3
2022-02-08 0:00,716000,house,4
2022-02-08 0:00,730500,house,3
2022-02-08 0:00,775000,house,5
2022-02-08 0:00,940000,house,4
2022-02-08 0:00,1125000,house,3
2022-02-08 0:00,1650000,house,4
2022-02-08 0:00,1840000,house,4
2022-02-09 0:00,408500,house,3
2022-02-09 0:00,410000,house,3
2022-02-09 0:00,425000,house,3
2022-02-09 0:00,470000,house,3
2022-02-09 0:00,521000,house,3
2022-02-09 0:00,570000,house,3
2022-02-09 0:00,587000,house,3
2022-02-09 0:00,595000,house,4
2022-02-09 0:00,650000,house,3
2022-02-09 0:00,773500,house,4
2022-02-09 0:00,801000,house,4
2022-02-09 0:00,851000,house,4
2022-02-09 0:00,915000,house,4
2022-02-10 0:00,537000,house,4
2022-02-10 0:00,558000,house,3
2022-02-10 0:00,580000,house,3
2022-02-10 0:00,586000,house,3
2022-02-10 0:00,605000,house,3
2022-02-10 0:00,610000,house,3
2022-02-10 0:00,645000,house,4
2022-02-10 0:00,670000,house,4
2022-02-10 0:00,675000,house,4
2022-02-10 0:00,690000,house,5
2022-02-10 0:00,749000,house,4
2022-02-10 0:00,797000,house,4
2022-02-10 0:00,800000,house,3
2022-02-10 0:00,800000,house,3
2022-02-10 0:00,875000,house,4
2022-02-10 0:00,940000,house,4
2022-02-10 0:00,1035000,house,4
2022-02-10 0:00,1125000,house,3
2022-02-10 0:00,1210000,house,5
2022-02-10 0:00,1295000,house,4
2022-02-10 0:00,1320000,house,4
2022-02-10 0:00,1400000,house,3
2022-02-10 0:00,1425000,house,4
2022-02-10 0:00,1465000,house,4
2022-02-11 0:00,630000,house,3
2022-02-12 0:00,417500,house,2
2022-02-12 0:00,460000,house,3
2022-02-12 0:00,461500,house,3
2022-02-12 0:00,485000,house,3
2022-02-12 0:00,545000,house,3
2022-02-12 0:00,555000,house,3
2022-02-12 0:00,612000,house,3
2022-02-12 0:00,690000,house,4
2022-02-12 0:00,745000,house,4
2022-02-12 0:00,746000,house,4
2022-02-12 0:00,800000,house,4
2022-02-12 0:00,800000,house,4
2022-02-12 0:00,800000,house,5
2022-02-12 0:00,895000,house,4
2022-02-12 0:00,917500,house,4
2022-02-13 0:00,445000,house,3
2022-02-13 0:00,452000,house,3
2022-02-13 0:00,500000,house,3
2022-02-13 0:00,643000,house,3
2022-02-13 0:00,656000,house,3
2022-02-13 0:00,780000,house,4
2022-02-13 0:00,785000,house,4
2022-02-13 0:00,835000,house,5
2022-02-13 0:00,980000,house,5
2022-02-14 0:00,440000,house,3
2022-02-14 0:00,526000,house,3
2022-02-14 0:00,529000,house,3
2022-02-14 0:00,555000,house,3
2022-02-14 0:00,585000,house,3
2022-02-14 0:00,635000,house,3
2022-02-14 0:00,780000,house,4
2022-02-14 0:00,830000,house,3
2022-02-14 0:00,845000,house,3
2022-02-14 0:00,850000,house,4
2022-02-14 0:00,855000,house,4
2022-02-14 0:00,895000,house,3
2022-02-14 0:00,1040000,house,4
2022-02-15 0:00,508000,house,3
2022-02-15 0:00,600000,house,3
2022-02-15 0:00,770000,house,4
2022-02-15 0:00,920000,house,4
2022-02-15 0:00,1150000,house,3
2022-02-16 0:00,471259,house,3
2022-02-16 0:00,598000,house,3
2022-02-16 0:00,630000,house,3
2022-02-16 0:00,750000,house,3
2022-02-16 0:00,792000,house,4
2022-02-16 0:00,810000,house,4
2022-02-16 0:00,2800000,house,3
2022-02-17 0:00,415000,house,2
2022-02-17 0:00,450000,house,3
2022-02-17 0:00,485000,house,3
2022-02-17 0:00,500000,house,4
2022-02-17 0:00,533000,house,3
2022-02-17 0:00,540000,house,3
2022-02-17 0:00,550000,house,3
2022-02-17 0:00,565000,house,4
2022-02-17 0:00,592500,house,3
2022-02-17 0:00,626000,house,3
2022-02-17 0:00,640000,house,3
2022-02-17 0:00,710000,house,4
2022-02-17 0:00,730000,house,3
2022-02-17 0:00,762000,house,3
2022-02-17 0:00,805000,house,4
2022-02-17 0:00,870000,house,4
2022-02-17 0:00,926000,house,5
2022-02-17 0:00,930000,house,5
2022-02-17 0:00,1035000,house,4
2022-02-17 0:00,1170000,house,3
2022-02-17 0:00,1260000,house,5
2022-02-17 0:00,1490000,house,4
2022-02-19 0:00,270000,house,2
2022-02-19 0:00,379000,house,2
2022-02-19 0:00,440000,house,3
2022-02-19 0:00,485000,house,3
2022-02-19 0:00,528000,house,3
2022-02-19 0:00,548000,house,3
2022-02-19 0:00,555000,house,3
2022-02-19 0:00,638000,house,3
2022-02-19 0:00,730892,house,4
2022-02-19 0:00,835000,house,4
2022-02-19 0:00,875000,house,5
2022-02-19 0:00,880000,house,3
2022-02-20 0:00,400000,house,2
2022-02-20 0:00,433000,house,3
2022-02-20 0:00,454000,house,3
2022-02-20 0:00,596000,house,3
2022-02-20 0:00,610000,house,3
2022-02-20 0:00,625000,house,4
2022-02-20 0:00,735000,house,4
2022-02-20 0:00,762500,house,4
2022-02-20 0:00,830000,house,3
2022-02-21 0:00,423000,house,2
2022-02-21 0:00,630000,house,3
2022-02-21 0:00,640000,house,3
2022-02-21 0:00,725000,house,2
2022-02-22 0:00,520000,house,3
2022-02-22 0:00,520000,house,3
2022-02-22 0:00,525000,house,3
2022-02-22 0:00,535000,house,4
2022-02-22 0:00,553000,house,3
2022-02-22 0:00,565000,house,3
2022-02-22 0:00,570000,house,3
2022-02-22 0:00,630000,house,4
2022-02-22 0:00,715000,house,3
2022-02-22 0:00,718000,house,4
2022-02-22 0:00,780000,house,4
2022-02-22 0:00,849000,house,4
2022-02-22 0:00,867500,house,4
2022-02-22 0:00,1070000,house,4
2022-02-23 0:00,421000,house,2
2022-02-23 0:00,475000,house,3
2022-02-23 0:00,490000,house,3
2022-02-23 0:00,637500,house,3
2022-02-23 0:00,700000,house,4
2022-02-23 0:00,770000,house,5
2022-02-23 0:00,800000,house,4
2022-02-23 0:00,860000,house,4
2022-02-23 0:00,1390000,house,4
2022-02-23 0:00,1630000,house,4
2022-02-23 0:00,1870000,house,4
2022-02-24 0:00,570000,house,3
2022-02-24 0:00,585000,house,3
2022-02-24 0:00,604000,house,4
2022-02-24 0:00,620000,house,3
2022-02-24 0:00,620000,house,3
2022-02-24 0:00,672000,house,3
2022-02-24 0:00,685000,house,4
2022-02-24 0:00,725000,house,4
2022-02-24 0:00,725000,house,5
2022-02-24 0:00,735000,house,4
2022-02-24 0:00,740000,house,4
2022-02-24 0:00,752000,house,3
2022-02-24 0:00,770000,house,4
2022-02-24 0:00,780000,house,2
2022-02-24 0:00,780000,house,4
2022-02-24 0:00,801000,house,3
2022-02-24 0:00,817500,house,3
2022-02-24 0:00,846000,house,4
2022-02-24 0:00,858000,house,4
2022-02-24 0:00,870000,house,4
2022-02-24 0:00,930000,house,4
2022-02-24 0:00,1100000,house,4
2022-02-24 0:00,1127000,house,5
2022-02-24 0:00,1150000,house,3
2022-02-24 0:00,1160000,house,4
2022-02-24 0:00,1209000,house,4
2022-02-24 0:00,1250000,house,4
2022-02-24 0:00,1250000,house,2
2022-02-24 0:00,1513000,house,5
2022-02-24 0:00,1600000,house,4
2022-02-24 0:00,1680000,house,4
2022-02-24 0:00,1700000,house,4
2022-02-24 0:00,1750000,house,4
2022-02-25 0:00,610000,house,4
2022-02-26 0:00,395000,house,2
2022-02-26 0:00,440000,house,3
2022-02-26 0:00,467000,house,3
2022-02-26 0:00,470000,house,3
2022-02-26 0:00,515000,house,3
2022-02-26 0:00,559000,house,3
2022-02-26 0:00,650000,house,4
2022-02-26 0:00,730000,house,4
2022-02-26 0:00,760000,house,3
2022-02-26 0:00,763000,house,4
2022-02-26 0:00,840000,house,3
2022-02-27 0:00,460000,house,3
2022-02-27 0:00,500000,house,3
2022-02-27 0:00,550000,house,4
2022-02-27 0:00,638000,house,3
2022-02-27 0:00,650000,house,4
2022-02-27 0:00,725000,house,4
2022-02-27 0:00,725000,house,5
2022-02-27 0:00,751500,house,4
2022-02-27 0:00,760000,house,4
2022-02-27 0:00,775000,house,4
2022-02-27 0:00,850000,house,3
2022-02-27 0:00,856500,house,4
2022-02-28 0:00,335000,house,2
2022-02-28 0:00,377500,house,2
2022-02-28 0:00,445000,house,3
2022-02-28 0:00,466000,house,3
2022-02-28 0:00,615000,house,3
2022-02-28 0:00,620000,house,3
2022-02-28 0:00,631000,house,3
2022-02-28 0:00,640000,house,4
2022-02-28 0:00,642000,house,5
2022-02-28 0:00,645000,house,4
2022-02-28 0:00,675000,house,4
2022-02-28 0:00,680000,house,2
2022-02-28 0:00,690000,house,3
2022-02-28 0:00,690000,house,4
2022-02-28 0:00,835000,house,4
2022-02-28 0:00,848000,house,3
2022-02-28 0:00,860000,house,4
2022-02-28 0:00,880000,house,4
2022-02-28 0:00,945000,house,4
2022-03-01 0:00,110000,house,4
2022-03-01 0:00,920000,house,4
2022-03-01 0:00,985000,house,5
2022-03-01 0:00,1340000,house,3
2022-03-01 0:00,2250000,house,5
2022-03-02 0:00,470500,house,3
2022-03-02 0:00,520000,house,3
2022-03-02 0:00,605500,house,3
2022-03-02 0:00,610000,house,3
2022-03-02 0:00,616750,house,4
2022-03-02 0:00,650000,house,5
2022-03-02 0:00,675000,house,4
2022-03-02 0:00,690000,house,4
2022-03-02 0:00,700000,house,5
2022-03-02 0:00,780000,house,4
2022-03-02 0:00,1620000,house,4
2022-03-03 0:00,468000,house,4
2022-03-03 0:00,531000,house,3
2022-03-03 0:00,540000,house,3
2022-03-03 0:00,569000,house,3
2022-03-03 0:00,575000,house,3
2022-03-03 0:00,600000,house,4
2022-03-03 0:00,619000,house,4
2022-03-03 0:00,630000,house,4
2022-03-03 0:00,715000,house,4
2022-03-03 0:00,720000,house,3
2022-03-03 0:00,740000,house,4
2022-03-03 0:00,760000,house,3
2022-03-03 0:00,770000,house,4
2022-03-03 0:00,770000,house,4
2022-03-03 0:00,780000,house,4
2022-03-03 0:00,787000,house,4
2022-03-03 0:00,790000,house,3
2022-03-03 0:00,800000,house,4
2022-03-03 0:00,827000,house,3
2022-03-03 0:00,850000,house,4
2022-03-03 0:00,925000,house,4
2022-03-03 0:00,970000,house,2
2022-03-03 0:00,1201000,house,4
2022-03-03 0:00,1210000,house,5
2022-03-03 0:00,1285000,house,4
2022-03-03 0:00,1310000,house,4
2022-03-03 0:00,1325000,house,4
2022-03-03 0:00,1400000,house,5
2022-03-03 0:00,1465000,house,4
2022-03-03 0:00,2335000,house,4
2022-03-05 0:00,475000,house,3
2022-03-05 0:00,627000,house,3
2022-03-05 0:00,640000,house,3
2022-03-05 0:00,650000,house,4
2022-03-05 0:00,1005500,house,4
2022-03-05 0:00,1050000,house,5
2022-03-05 0:00,2150000,house,5
2022-03-06 0:00,330500,house,2
2022-03-06 0:00,625000,house,3
2022-03-06 0:00,640000,house,4
2022-03-06 0:00,651000,house,4
2022-03-06 0:00,685000,house,5
2022-03-06 0:00,710000,house,3
2022-03-06 0:00,755000,house,4
2022-03-06 0:00,790000,house,4
2022-03-06 0:00,1200000,house,4
2022-03-06 0:00,1200000,house,4
2022-03-07 0:00,199000,house,1
2022-03-07 0:00,451000,house,3
2022-03-07 0:00,535000,house,3
2022-03-07 0:00,542000,house,3
2022-03-07 0:00,555000,house,3
2022-03-07 0:00,555000,house,3
2022-03-07 0:00,561000,house,3
2022-03-07 0:00,640000,house,4
2022-03-07 0:00,765000,house,4
2022-03-07 0:00,785000,house,4
2022-03-07 0:00,786000,house,4
2022-03-07 0:00,850000,house,5
2022-03-07 0:00,860000,house,4
2022-03-07 0:00,885000,house,4
2022-03-07 0:00,908000,house,4
2022-03-07 0:00,932500,house,5
2022-03-07 0:00,1085000,house,4
2022-03-07 0:00,1750000,house,4
2022-03-08 0:00,465000,house,3
2022-03-08 0:00,510000,house,3
2022-03-08 0:00,520000,house,3
2022-03-08 0:00,570000,house,4
2022-03-08 0:00,602000,house,3
2022-03-08 0:00,756000,house,4
2022-03-08 0:00,795000,house,4
2022-03-08 0:00,985000,house,4
2022-03-08 0:00,1081000,house,4
2022-03-08 0:00,1101000,house,5
2022-03-09 0:00,433000,house,3
2022-03-09 0:00,510000,house,3
2022-03-09 0:00,520000,house,3
2022-03-09 0:00,563000,house,3
2022-03-09 0:00,600500,house,4
2022-03-09 0:00,670000,house,4
2022-03-09 0:00,710000,house,4
2022-03-09 0:00,845000,house,4
2022-03-09 0:00,1350000,house,4
2022-03-10 0:00,555000,house,3
2022-03-10 0:00,606000,house,3
2022-03-10 0:00,645000,house,3
2022-03-10 0:00,645000,house,4
2022-03-10 0:00,648000,house,5
2022-03-10 0:00,675000,house,3
2022-03-10 0:00,705000,house,4
2022-03-10 0:00,735000,house,4
2022-03-10 0:00,745000,house,4
2022-03-10 0:00,750000,house,3
2022-03-10 0:00,765000,house,3
2022-03-10 0:00,865000,house,4
2022-03-10 0:00,900000,house,5
2022-03-10 0:00,910000,house,4
2022-03-10 0:00,1325000,house,4
2022-03-12 0:00,714900,house,3
2022-03-13 0:00,400000,house,3
2022-03-13 0:00,435000,house,3
2022-03-13 0:00,453000,house,3
2022-03-13 0:00,480000,house,3
2022-03-13 0:00,541000,house,3
2022-03-13 0:00,588000,house,2
2022-03-13 0:00,621500,house,3
2022-03-13 0:00,654000,house,4
2022-03-13 0:00,660000,house,4
2022-03-13 0:00,685000,house,5
2022-03-13 0:00,731000,house,3
2022-03-13 0:00,740000,house,4
2022-03-13 0:00,799000,house,4
2022-03-13 0:00,803000,house,5
2022-03-13 0:00,1185000,house,4
2022-03-14 0:00,465000,house,2
2022-03-14 0:00,470000,house,3
2022-03-14 0:00,494000,house,3
2022-03-14 0:00,580000,house,4
2022-03-14 0:00,700000,house,3
2022-03-14 0:00,700000,house,4
2022-03-14 0:00,885000,house,3
2022-03-14 0:00,910000,house,4
2022-03-14 0:00,1100000,house,5
2022-03-15 0:00,540000,house,3
2022-03-15 0:00,575000,house,4
2022-03-15 0:00,615000,house,3
2022-03-15 0:00,620000,house,3
2022-03-15 0:00,645000,house,3
2022-03-15 0:00,645000,house,5
2022-03-15 0:00,680000,house,2
2022-03-15 0:00,699000,house,4
2022-03-15 0:00,716000,house,3
2022-03-15 0:00,750000,house,4
2022-03-15 0:00,800000,house,4
2022-03-15 0:00,828800,house,3
2022-03-15 0:00,935000,house,4
2022-03-16 0:00,430000,house,3
2022-03-16 0:00,450000,house,3
2022-03-16 0:00,490000,house,3
2022-03-16 0:00,580000,house,3
2022-03-16 0:00,608000,house,4
2022-03-16 0:00,640000,house,3
2022-03-16 0:00,800000,house,4
2022-03-16 0:00,810000,house,4
2022-03-16 0:00,1000000,house,4
2022-03-16 0:00,1150000,house,4
2022-03-16 0:00,1380000,house,3
2022-03-17 0:00,450000,house,3
2022-03-17 0:00,503000,house,3
2022-03-17 0:00,511000,house,3
2022-03-17 0:00,515000,house,3
2022-03-17 0:00,565000,house,4
2022-03-17 0:00,566000,house,3
2022-03-17 0:00,568000,house,3
2022-03-17 0:00,568000,house,3
2022-03-17 0:00,575000,house,3
2022-03-17 0:00,575000,house,3
2022-03-17 0:00,590000,house,3
2022-03-17 0:00,610000,house,3
2022-03-17 0:00,627000,house,3
2022-03-17 0:00,650000,house,3
